LateralDeviation,AngleDeviation
0.44479829974947993, 3.1400015234745116
0.41259004163696117, -1.9328272887733717
0.3870697352565287, -1.7195596362612486
0.36786460709876234, -2.0399898144252697
0.35415917651432643, -2.106813153475616
0.34495937009776745, -2.0312602869765244
0.3393076813317666, -2.0622115155597323
0.3364046324179375, 0.9514556368536027
0.33563737790019627, -2.0386710980207257
0.33654837390633896, 0.9877603729030573
0.3387812597017592, -1.9815254396195625
0.3420314727806803, 1.5818107768309018
0.34601446985088835, 1.2712022786627097
0.3504542628880362, 0.865441284491226
0.35508623595526634, 0.09476116092561848
0.35966807352060265, -1.7235962068376367
0.3639917260843204, -0.7215884747193405
0.3678932775935427, -0.5629335829702546
0.371257472639596, -0.29362628588580764
0.37401783641005654, 0.8049087015554186
0.37615281356303165, -0.9795272377037059
0.3774001287828928, -0.051496191371654954
0.37646753361055546, -0.3987265695524502
0.37399467893481114, -0.37718008656908375
0.37073135132964974, -0.41962615259496205
0.36719862337192866, -0.4536961319291193
0.3634011512424815, -0.4758150572438935
0.35934562708719064, -0.4938952227927731
0.3536510680413179, -0.5301868303603281
0.34722711190350336, -0.49050114951589596
0.3409661134863575, -0.5109743773238364
0.3347955832050975, -0.5304671566037789
0.32860485920039945, -0.5457171975273039
0.32140184103663716, -0.5359746920525541
0.3125873667683362, -0.5468800607596818
0.30289429972799503, -0.5403426701707064
0.29325554574719165, -0.5636509104618757
0.2840613752759629, -0.5807258958562712
0.27516360681292057, -0.5923607535993216
0.26626492512574673, -0.5941482996526654
0.2562646096695787, -0.5956649743684902
0.24582863451834594, -0.5984794450385522
0.23603512510479777, -0.6155596503414196
0.2277338171688822, -0.6268013934488673
0.221801882430649, -0.6409074577501466
0.21917400913217128, -0.6576838348491073
0.22098046703832158, -0.6396990570537101
0.22801727655598347, -0.6108378379592174
0.24007754388378774, -0.5800065843251784
0.25636696444692947, -0.5429663769749522
0.27605591639419763, -0.5012042044848428
0.2982159829595654, -0.4571907477224244
0.3218006134702251, -0.4108459816293071
0.3456790072416881, -0.36009001818862996
0.3710103189461572, -0.34954770644445166
0.3983976368954931, -0.3249082464846509
0.4262502909757871, -0.2915373360988778
0.4530913630468162, -0.2503826645540961
0.47762970240811053, -0.20647394958683551
0.5009020095250727, -0.18544493796533423
0.5228811476545506, -0.1541759464971757
0.5412491555499692, -0.11320950303250576
0.556862936222757, -0.09153241181318106
0.5698085305745341, -0.0594695206510687
0.5775849427846026, -0.017128491776655652
0.5787965664726828, 0.031143916411942918
0.5742835544494458, 0.06891843283196941
0.5643239600691551, 0.1143290645313666
0.547227167715989, 0.16756107237408258
0.5223144271763016, 0.20385834040636674
0.48981702783355224, 0.24759294871072268
0.45060358857659316, 0.2924927431041662
0.4064316604568174, 0.33067414759037783
0.35756369796392634, 0.37864934550244245
0.3059317444444944, 0.4231741465480423
0.2574872827031324, 0.46929327768524076
0.2247739224040286, 0.5225175558280248
0.22732740908202398, 0.5649811341988393
0.2751269709098267, 0.6136758099531774
0.3591455225210099, 0.6567238545035672
0.46913585076867476, 0.7072714335370962
0.5938493074849927, 0.745123012296897
0.7274913584960784, 0.7767107567104505
0.8688093275344332, 0.8182549465653473
1.0208561870880597, 0.8591297551385793
1.1904506907698407, 0.8922710091476163
1.3746888848033831, 0.9347764334302824
1.5719954926311999, 0.9697767766819074
1.779120885587357, 0.9935382533126982
1.9945424961999354, 1.0093750390438034
2.2172466421592305, 1.0179288105363071
2.4461028413425394, 1.019268094072206
2.679658529257764, 1.0131005235034938
2.916367329949388, 1.0034002002245692
3.1538399456199144, 0.9883594050219708
3.3887810584447546, 0.9685824793605351
3.6185718824602495, 0.9436174892025451
3.841148644218786, 0.913467701559701
4.0546867385194565, 0.8779951931010255
4.257626409663469, 0.8366969785357756
4.448651578303068, 0.7900102842321675
4.633417115345329, 0.7314624747987211
4.803240913112186, 0.6785839314185582
4.959135652536833, 0.623642537219008
5.101949489460088, 0.5719003595513266
5.232392374529467, 0.5163145322978606
5.349358476350242, 0.45769449907466186
5.454227888426351, 0.40524197738244827
5.547365409557367, 0.34808482617723846
5.628491566700683, 0.29492949366830157
5.69749987845303, 0.2368307082000487
5.754125081126891, 0.18329186578642953
5.800655838096534, 0.12040205912132351
5.834307028628714, 0.05587928228589445
5.854157618548394, 0.002444850340000526
5.860927605850276, -0.05494804376749274
5.85454887742844, -0.10666334743048256
5.8349743855347835, -0.16390717269932487
5.802077169448838, -0.21523956361843055
5.756085053838997, -0.27008238389278283
5.697546925745646, -0.3167555036399341
5.626398338259767, -0.36869903825993333
5.539131783526205, -0.40928929550618265
5.438591814417755, -0.45499398394445345
5.326368383478182, -0.5068116353226382
5.203279541450127, -0.5486870933556682
5.069889446787626, -0.5970023194306082
4.925972770892647, -0.6381953634863226
4.771188342557433, -0.6869003263159277
4.605516857829481, -0.7275183162977914
4.424169634757222, -0.7688815889560208
4.230854168862314, -0.8080300896100141
4.028695612249374, -0.8507508849434439
3.818459589822259, -0.8973373432992334
3.601743123163941, -0.934637195833324
3.379677691389602, -0.9757876070705783
3.1530053248467858, -1.020103124103528
2.9228647134858545, -1.0554570166799646
2.6897985242598166, -1.0933532196714673
2.454133472463278, -1.1357988719162098
2.2164288739089972, -1.182024367707452
1.9769904580511433, -1.2193198353261112
1.7355410737041548, -1.2532012634379923
1.4919092128038032, -1.295335417826697
1.2467603940528702, -1.345068245374924
1.001656394355587, -1.4000786985789206
0.7592503442202374, -1.4580132764120104
0.5238196713624064, -1.5048389189252027
0.31330882053549797, -1.5485140498259085
0.22709222281928604, -1.5989772627236858
0.3695150722334581, -1.6557405598670933
0.5927202361385333, -1.716884937307987
0.8427272688096007, -1.7889461262227133
1.089086542745492, -1.8446468107327498
1.3338119629550604, -1.8997405130361038
1.5753525626775324, -1.954940140618061
1.8125596790649785, -2.010508295848127
2.0444197683507426, -2.0666110964065902
2.2699764376621716, -2.123344723466793
2.4883107830951996, -2.1807795799793595
2.698537790128531, -2.238948247370986
2.901771207449044, -2.3027304042988503
3.0928559053287703, -2.3613205645480035
3.2736123297541457, -2.4216920423397497
