LateralDeviation,AngleDeviation
0.41123143630726505, -1.5710222721087037
0.36235749791250227, -2.7487308149313168
0.3168519307833932, -2.529957080263169
0.2777906703076127, -1.96761205838452
0.24576747308125838, -2.1807856715732536
0.2208275150561761, -2.295521404180404
0.20256903121512437, -2.279799192340967
0.1902835612867983, -2.1132179546808563
0.18311431903502295, -2.0672622240847343
0.18018912062136933, -2.026376187948436
0.18069489808819814, 0.9532399767256319
0.18389415898465458, -2.1083812694457604
0.18911323317965242, 1.205581489680629
0.19573088029797456, -2.078396971096446
0.20317854220942524, -2.3130275594171175
0.2109507932680239, 0.9881134962509694
0.21861767597238477, 0.8489801780092856
0.2258342739636339, -1.7260012073548612
0.23234394330803493, -1.4702745323149484
0.23797530067234113, -1.3911140419977719
0.24263504413843187, 0.03499876392813572
0.2461342781511301, 0.05557202870207045
0.24763993309735247, 0.45727669121937664
0.24765750379622062, 0.43111559515423714
0.2470727705200872, 0.45860732040631147
0.24590135135450847, 0.49892524438755936
0.2442966897260763, 0.5081915598134992
0.24230217441360713, 0.527607342640942
0.24007374430608236, 0.5324212011529244
0.23740039234328053, 0.5344426489112921
0.2342568844931721, 0.5414413511063252
0.2309640623896174, 0.5222963231826072
0.22805297989008147, 0.5410490993202179
0.22553487574483386, 0.55614019988468
0.2234284355239125, 0.5641205396870141
0.22173157346437075, 0.5566691878859218
0.22038218699074263, 0.5368398936481142
0.2199318938990069, 0.5537414084609322
0.2208120473746533, 0.5505034381633229
0.22341783108674465, 0.5426179174788608
0.2276618031567905, 0.512493997184694
0.23336092948645656, 0.46258876591739595
0.24024821053443984, 0.42512240640351884
0.2477693100313943, 0.3819409056381513
0.2555575806738169, 0.33272075565968273
0.26339063241478095, 0.2686886296421942
0.27220881106487177, 0.269810302858023
0.282192835211948, 0.2479643828136906
0.2919870112615962, 0.20519471141222634
0.300903124971212, 0.16618264130210791
0.3082791315153094, 0.12151236731349346
0.3135826684051107, 0.07404507105680014
0.3177018327274796, 0.054294746974143715
0.3206831807543349, 0.0222722278122367
0.3210568928265406, -0.02063535360401736
0.31794343340947784, -0.06908948567764583
0.31071484750235884, -0.12084522802601527
0.3001950373270844, -0.15550028381506742
0.28686546152003617, -0.1980803077595874
0.270381242104044, -0.2498827740654188
0.25176516650847963, -0.30757463752259273
0.23406784567916614, -0.3515851978555262
0.22174482309395202, -0.4024506401445196
0.22076633673708668, -0.4556311402640072
0.23733978967448852, -0.5042405033759716
0.27288834051708627, -0.535585005365109
0.32246698037730076, -0.5518794225006489
0.3810282802998926, -0.5564796756863506
0.4458383863240739, -0.5490029011734157
0.521530542240558, -0.5631416596631018
0.6086917563967909, -0.5709404601610033
0.7011436439060078, -0.5701067567692177
0.800978204835396, -0.5850877109013752
0.912513032474431, -0.5819153160208556
1.025431499972211, -0.5768503419268023
1.1431651609500002, -0.5883885145538013
1.2645601555838382, -0.5948060560528929
1.3904760096839854, -0.6121460487299923
1.522639988978082, -0.6237680977333308
1.6588045615742923, -0.6238422910572996
1.7972374776839084, -0.624644320570509
1.9354139175962912, -0.6172488913048245
2.0669909273586056, -0.6099162407773518
2.1990063943481126, -0.6023552776010942
2.333158596489586, -0.5820551758334067
2.4693818257403732, -0.5529804057362355
2.60505032921402, -0.5216622921657443
2.7384080261291843, -0.49261026896295435
2.8680167149409836, -0.45933814313479626
2.992514657284154, -0.430497286074345
3.110683736640307, -0.3984842124027328
3.221533193087771, -0.3714534065117472
3.3243166151467545, -0.3383430197288442
3.4141558594744055, -0.3091822554595103
3.4938901224063903, -0.2795324584808099
3.567344990073978, -0.25293031546348566
3.63332178910741, -0.2169387064491195
3.6909548425662586, -0.185562944483449
3.739736373959329, -0.1455817711129992
3.7792423766490635, -0.11152421026887027
3.8092788499338917, -0.069930183039695
3.829374802349961, -0.03382456084258978
3.8395199659036083, 0.009702486597244597
3.839386785763135, 0.04675364361578449
3.8289936206027138, 0.09067451068661359
3.8082942958476975, 0.1273027590893534
3.7773971814187535, 0.1704423345774837
3.7362743017570628, 0.2059528148308296
3.685062101544613, 0.24785093545390247
3.6236970489295492, 0.2821261086446927
3.5522853451293983, 0.32279963473395723
3.470766473515403, 0.3560459199648329
3.3792318194854603, 0.3957453784976117
3.2775146289209305, 0.4282876728027105
3.1688611232828277, 0.45702775587955036
3.0541443606705516, 0.48829946696346993
